user_id,order_id,product_id,product_name,department_id,department,aisle_id,aisle
6710,2318659,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2318659,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2318659,24852,Banana,4,produce,24,fresh fruits
6710,2957988,37646,Organic Gala Apples,4,produce,24,fresh fruits
6710,2957988,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2957988,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,2957988,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2957988,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,2957988,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,2957988,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,835205,43961,Organic Peeled Whole Baby Carrots,4,produce,123,packaged vegetables fruits
6710,835205,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,835205,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,459523,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,72096,49235,Organic Half & Half,16,dairy eggs,53,cream
6710,72096,16262,Everything Bagels,3,bakery,93,breakfast bakery
6710,72096,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,72096,40706,Organic Grape Tomatoes,4,produce,123,packaged vegetables fruits
6710,72096,43961,Organic Peeled Whole Baby Carrots,4,produce,123,packaged vegetables fruits
6710,72096,24852,Banana,4,produce,24,fresh fruits
6710,72096,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,72096,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,3024029,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,3359503,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,3359503,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,3359503,30391,Organic Cucumber,4,produce,83,fresh vegetables
6710,3359503,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,3359503,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,459523,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,3024029,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,3024029,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,3024029,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,3024029,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,3024029,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,3024029,24852,Banana,4,produce,24,fresh fruits
6710,3024029,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2463072,43961,Organic Peeled Whole Baby Carrots,4,produce,123,packaged vegetables fruits
6710,2463072,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,2463072,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,2463072,21137,Organic Strawberries,4,produce,24,fresh fruits
6710,2463072,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2463072,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,3359503,33120,Organic Egg Whites,16,dairy eggs,86,eggs
6710,72096,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,1276711,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,717866,33120,Organic Egg Whites,16,dairy eggs,86,eggs
6710,717866,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,2170263,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,2344394,42828,Whipped Cream Cheese,16,dairy eggs,108,other creams cheeses
6710,853558,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,853558,43122,Organic Bartlett Pear,4,produce,24,fresh fruits
6710,853558,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,853558,24852,Banana,4,produce,24,fresh fruits
6710,853558,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,853558,16262,Everything Bagels,3,bakery,93,breakfast bakery
6710,1436743,47626,Large Lemon,4,produce,24,fresh fruits
6710,1436743,40706,Organic Grape Tomatoes,4,produce,123,packaged vegetables fruits
6710,1436743,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,1436743,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1436743,39275,Organic Blueberries,4,produce,123,packaged vegetables fruits
6710,1436743,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,853558,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,853558,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,853558,47626,Large Lemon,4,produce,24,fresh fruits
6710,1436743,24852,Banana,4,produce,24,fresh fruits
6710,853558,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,585609,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,585609,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,585609,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,585609,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,1436743,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,1436743,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,1436743,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,2603053,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2603053,35503,Organic Vanilla Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2603053,24852,Banana,4,produce,24,fresh fruits
6710,2603053,37646,Organic Gala Apples,4,produce,24,fresh fruits
6710,2603053,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2603053,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2603053,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,2603053,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,2603053,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2603053,5876,Organic Lemon,4,produce,24,fresh fruits
6710,2603053,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,3154285,16262,Everything Bagels,3,bakery,93,breakfast bakery
6710,3154285,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,3154285,40706,Organic Grape Tomatoes,4,produce,123,packaged vegetables fruits
6710,63405,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,63405,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,63405,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,63405,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,63405,24852,Banana,4,produce,24,fresh fruits
6710,3154285,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,3154285,26604,Organic Blackberries,4,produce,24,fresh fruits
6710,3154285,24852,Banana,4,produce,24,fresh fruits
6710,3154285,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,3154285,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
6710,3154285,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,1176637,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,2221615,17706,Organic Whole Grain Wheat English Muffins,3,bakery,93,breakfast bakery
6710,650219,45066,Honeycrisp Apple,4,produce,24,fresh fruits
6710,650219,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,650219,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,650219,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2817149,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,2817149,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2817149,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1869893,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,1869893,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,1869893,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2170263,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2170263,24852,Banana,4,produce,24,fresh fruits
6710,2170263,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2170263,49683,Cucumber Kirby,4,produce,83,fresh vegetables
6710,2170263,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,2170263,5876,Organic Lemon,4,produce,24,fresh fruits
6710,2344394,24852,Banana,4,produce,24,fresh fruits
6710,2344394,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,2170263,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2170263,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,2344394,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2344394,39275,Organic Blueberries,4,produce,123,packaged vegetables fruits
6710,2344394,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,2344394,37646,Organic Gala Apples,4,produce,24,fresh fruits
6710,2344394,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2344394,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,2344394,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1264901,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1264901,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1264901,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2953521,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,2953521,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2953521,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2953521,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2953521,24852,Banana,4,produce,24,fresh fruits
6710,3300791,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,3300791,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,3300791,43122,Organic Bartlett Pear,4,produce,24,fresh fruits
6710,3300791,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,3300791,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,1739982,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1739982,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2229123,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,2229123,26604,Organic Blackberries,4,produce,24,fresh fruits
6710,2229123,21137,Organic Strawberries,4,produce,24,fresh fruits
6710,2229123,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,48827,24852,Banana,4,produce,24,fresh fruits
6710,48827,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,48827,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,48827,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1853221,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1853221,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,1853221,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1853221,43961,Organic Peeled Whole Baby Carrots,4,produce,123,packaged vegetables fruits
6710,717866,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,717866,37646,Organic Gala Apples,4,produce,24,fresh fruits
6710,717866,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,717866,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,717866,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,717866,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,717866,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,232309,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,232309,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,232309,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,2388343,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,1664519,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,1664519,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,1664519,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,1664519,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1664519,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,1664519,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,1951990,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1951990,28204,Organic Fuji Apple,4,produce,24,fresh fruits
6710,1060655,9076,Blueberries,1,frozen,116,frozen produce
6710,1205208,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,1205208,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1205208,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2388343,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2388343,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,439632,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,439632,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,439632,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,439632,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2371063,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,2371063,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2371063,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,2371063,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2371063,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
6710,2371063,5876,Organic Lemon,4,produce,24,fresh fruits
6710,2371063,24852,Banana,4,produce,24,fresh fruits
6710,2371063,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,2371063,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2388343,11777,Red Raspberries,4,produce,123,packaged vegetables fruits
6710,2388343,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,2388343,5876,Organic Lemon,4,produce,24,fresh fruits
6710,2388343,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2388343,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1213857,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,3154285,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,332806,33120,Organic Egg Whites,16,dairy eggs,86,eggs
6710,853558,38772,Provolone,16,dairy eggs,21,packaged cheese
6710,1276711,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,1276711,24852,Banana,4,produce,24,fresh fruits
6710,1276711,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,1276711,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,1276711,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
6710,1276711,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,1276711,49683,Cucumber Kirby,4,produce,83,fresh vegetables
6710,1436743,33120,Organic Egg Whites,16,dairy eggs,86,eggs
6710,989988,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,989988,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,989988,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,989988,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,989988,5450,Small Hass Avocado,4,produce,24,fresh fruits
6710,2195713,21137,Organic Strawberries,4,produce,24,fresh fruits
6710,2195713,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
6710,2195713,36011,Organic Fat Free Milk,16,dairy eggs,84,milk
6710,2195713,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,2195713,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1213857,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,1213857,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1213857,26604,Organic Blackberries,4,produce,24,fresh fruits
6710,1213857,43122,Organic Bartlett Pear,4,produce,24,fresh fruits
6710,1213857,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,2221615,26604,Organic Blackberries,4,produce,24,fresh fruits
6710,2221615,24852,Banana,4,produce,24,fresh fruits
6710,2221615,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,2221615,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
6710,1176637,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,1176637,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
6710,1176637,21903,Organic Baby Spinach,4,produce,123,packaged vegetables fruits
6710,1176637,28849,No Salt Added Black Beans,15,canned goods,59,canned meals beans
6710,332806,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,305252,5876,Organic Lemon,4,produce,24,fresh fruits
6710,305252,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
6710,305252,47209,Organic Hass Avocado,4,produce,24,fresh fruits
6710,305252,35951,Organic Unsweetened Almond Milk,16,dairy eggs,91,soy lactosefree
8500,59122,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,1387568,24852,Banana,4,produce,24,fresh fruits
8500,1387568,5077,100% Whole Wheat Bread,3,bakery,112,bread
8500,1387568,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,1387568,30391,Organic Cucumber,4,produce,83,fresh vegetables
8500,2299154,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2299154,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2905195,47209,Organic Hass Avocado,4,produce,24,fresh fruits
8500,2905195,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,2905195,49235,Organic Half & Half,16,dairy eggs,53,cream
8500,2905195,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2905195,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2905195,24852,Banana,4,produce,24,fresh fruits
8500,2905195,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,2905195,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,2905195,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
8500,2905195,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,1500400,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,1500400,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,1500400,24852,Banana,4,produce,24,fresh fruits
8500,1500400,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,1500400,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,1500400,21137,Organic Strawberries,4,produce,24,fresh fruits
8500,2909641,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2909641,47626,Large Lemon,4,produce,24,fresh fruits
8500,2909641,47209,Organic Hass Avocado,4,produce,24,fresh fruits
8500,2909641,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,2909641,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,2909641,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,2909641,16797,Strawberries,4,produce,24,fresh fruits
8500,2909641,24852,Banana,4,produce,24,fresh fruits
8500,2909641,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,2909641,26209,Limes,4,produce,24,fresh fruits
8500,2909641,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,2909641,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,2905195,26209,Limes,4,produce,24,fresh fruits
8500,2905195,8174,Organic Navel Orange,4,produce,24,fresh fruits
8500,1583400,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,914658,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,16,dairy eggs,120,yogurt
8500,914658,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,842083,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,16,dairy eggs,120,yogurt
8500,3276992,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,16,dairy eggs,120,yogurt
8500,1295519,22935,Organic Yellow Onion,4,produce,83,fresh vegetables
8500,1295519,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
8500,267537,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,267537,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,267537,24852,Banana,4,produce,24,fresh fruits
8500,267537,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,267537,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,267537,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,267537,8174,Organic Navel Orange,4,produce,24,fresh fruits
8500,267537,21137,Organic Strawberries,4,produce,24,fresh fruits
8500,267537,9387,Granny Smith Apples,4,produce,24,fresh fruits
8500,914658,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,914658,49235,Organic Half & Half,16,dairy eggs,53,cream
8500,914658,8174,Organic Navel Orange,4,produce,24,fresh fruits
8500,914658,16797,Strawberries,4,produce,24,fresh fruits
8500,914658,26209,Limes,4,produce,24,fresh fruits
8500,914658,27966,Organic Raspberries,4,produce,123,packaged vegetables fruits
8500,914658,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,914658,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,914658,24852,Banana,4,produce,24,fresh fruits
8500,1445662,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,748558,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,976358,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,1583400,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,1583400,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,1583400,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,1583400,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,1583400,24852,Banana,4,produce,24,fresh fruits
8500,1583400,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,1583400,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,1583400,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,1583400,49235,Organic Half & Half,16,dairy eggs,53,cream
8500,1583400,16797,Strawberries,4,produce,24,fresh fruits
8500,842083,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,842083,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,842083,5479,Italian Sparkling Mineral Water,7,beverages,115,water seltzer sparkling water
8500,842083,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,842083,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
8500,842083,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,842083,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,842083,16797,Strawberries,4,produce,24,fresh fruits
8500,842083,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,842083,24852,Banana,4,produce,24,fresh fruits
8500,842083,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,842083,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,842083,5077,100% Whole Wheat Bread,3,bakery,112,bread
8500,375573,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,375573,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,375573,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,375573,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,375573,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,375573,24852,Banana,4,produce,24,fresh fruits
8500,375573,16797,Strawberries,4,produce,24,fresh fruits
8500,375573,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,375573,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,375573,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,375573,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,976358,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,976358,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,976358,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,976358,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,976358,21137,Organic Strawberries,4,produce,24,fresh fruits
8500,976358,47209,Organic Hass Avocado,4,produce,24,fresh fruits
8500,976358,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,1500400,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,267537,33120,Organic Egg Whites,16,dairy eggs,86,eggs
8500,267537,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,16,dairy eggs,120,yogurt
8500,976358,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,976358,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,976358,24852,Banana,4,produce,24,fresh fruits
8500,2299336,26209,Limes,4,produce,24,fresh fruits
8500,2299336,47209,Organic Hass Avocado,4,produce,24,fresh fruits
8500,934146,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,934146,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,934146,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,934146,24852,Banana,4,produce,24,fresh fruits
8500,934146,21137,Organic Strawberries,4,produce,24,fresh fruits
8500,748558,35221,Lime Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,748558,47209,Organic Hass Avocado,4,produce,24,fresh fruits
8500,748558,5479,Italian Sparkling Mineral Water,7,beverages,115,water seltzer sparkling water
8500,748558,42265,Organic Baby Carrots,4,produce,123,packaged vegetables fruits
8500,748558,47626,Large Lemon,4,produce,24,fresh fruits
8500,748558,16797,Strawberries,4,produce,24,fresh fruits
8500,748558,24852,Banana,4,produce,24,fresh fruits
8500,748558,14947,Pure Sparkling Water,7,beverages,115,water seltzer sparkling water
8500,748558,33787,Total 2% Lowfat Greek Strained Yogurt with Peach,16,dairy eggs,120,yogurt
8500,748558,49235,Organic Half & Half,16,dairy eggs,53,cream
8500,748558,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,748558,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,748558,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
8500,748558,5785,Organic Reduced Fat 2% Milk,16,dairy eggs,84,milk
8500,748558,44632,Sparkling Water Grapefruit,7,beverages,115,water seltzer sparkling water
8500,1445662,5077,100% Whole Wheat Bread,3,bakery,112,bread
8500,1445662,37646,Organic Gala Apples,4,produce,24,fresh fruits
8500,1445662,24852,Banana,4,produce,24,fresh fruits
8500,1445662,22825,Organic D'Anjou Pears,4,produce,24,fresh fruits
8500,1445662,46906,Grape White/Green Seedless,4,produce,24,fresh fruits
8500,1445662,39877,Organic Granny Smith Apple,4,produce,24,fresh fruits
